Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22241.01","Butter of cow milk","2004","2004","tonnes","2459","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22241.01","Butter of cow milk","2005","2005","tonnes","2600","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1992","1992","tonnes","19833","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1993","1993","tonnes","13093","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1994","1994","tonnes","12109","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1995","1995","tonnes","10570","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1996","1996","tonnes","13532","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1997","1997","tonnes","17769","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1998","1998","tonnes","13550","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","1999","1999","tonnes","12679","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2000","2000","tonnes","12000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2001","2001","tonnes","13772","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2002","2002","tonnes","14185","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2003","2003","tonnes","15428","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2004","2004","tonnes","15173","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22251.01","Cheese from whole cow milk","2005","2005","tonnes","16000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22120","Cream, fresh","1992","1992","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22120","Cream, fresh","1993","1993","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22120","Cream, fresh","1994","1994","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22120","Cream, fresh","1995","1995","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1992","1992","tonnes","116000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1993","1993","tonnes","103000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1994","1994","tonnes","101000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1995","1995","tonnes","108000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1996","1996","tonnes","104000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1997","1997","tonnes","99000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1998","1998","tonnes","93000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","1999","1999","tonnes","99000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2000","2000","tonnes","102000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2001","2001","tonnes","102000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2002","2002","tonnes","90000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2003","2003","tonnes","80000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2004","2004","tonnes","80000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21521","Pig fat, rendered","2005","2005","tonnes","84000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1992","1992","tonnes","76700","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1993","1993","tonnes","34600","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1994","1994","tonnes","30900","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1995","1995","tonnes","36000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1996","1996","tonnes","59400","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1997","1997","tonnes","67500","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1998","1998","tonnes","41000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","1999","1999","tonnes","46400","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2000","2000","tonnes","46700","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2001","2001","tonnes","49400","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2002","2002","tonnes","50600","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2003","2003","tonnes","53000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2004","2004","tonnes","53000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22110.02","Skim milk of cows","2005","2005","tonnes","55300","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1992","1992","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1993","1993","tonnes","7000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1994","1994","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1995","1995","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1996","1996","tonnes","6000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1997","1997","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1998","1998","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","1999","1999","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2000","2000","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2001","2001","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2002","2002","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2003","2003","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2004","2004","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","21523","Tallow","2005","2005","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22211","Whole milk powder","1992","1992","tonnes","4866","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22211","Whole milk powder","1993","1993","tonnes","2743","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","22211","Whole milk powder","1994","1994","tonnes","1524","A","Official figure"
